X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-76.987715318425586,38.890534199621946,666,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T07:43:51.000Z,,2017-12-26T17:00:00.000Z,2017-11-09T07:43:51.000Z,N,,,OPEN,OPEN,17-00632454,STANDARD,1315 NORTH CAROLINA AVENUE NE,401065.96,135853.73,38.89052675,-76.98771304,WASHINGTON,DC,20002,68123,6
-76.986721229571032,38.859720950249056,667,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T10:16:09.000Z,,2017-12-29T10:16:00.000Z,2017-11-14T10:16:09.000Z,N,,,OPEN,OPEN,17-00640407,STANDARD,2220 BRYAN PLACE SE,401152.7,132433.24,38.8597135,-76.98671895,WASHINGTON,DC,20020,50010,8
-76.971153445898352,38.937037999958406,668,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T10:17:15.000Z,,2017-12-26T10:17:00.000Z,2017-11-14T10:17:15.000Z,N,,,OPEN,OPEN,17-00640413,STANDARD,3800 - 3999 BLOCK OF 25TH PLACE NE,402501.16,141016.36,38.9370302032829,-76.9711511690858,WASHINGTON,DC,20018,812551,5
-76.983212318284998,38.921368863390818,669,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:35:12.000Z,2017-11-17T13:37:58.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:35:12.000Z,N,,,CLOSED,CLOSED,17-00632578,STANDARD,2332 15TH STREET NE,401455.99,139276.69,38.9213614,-76.98321004,WASHINGTON,DC,20018,48256,5
-76.979601123930152,38.926813728754247,670,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:36:24.000Z,2017-11-17T13:38:00.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:36:24.000Z,N,,,CLOSED,CLOSED,17-00632580,STANDARD,1720 GIRARD STREET NE,401769.01,139881.18,38.92680627,-76.97959885,WASHINGTON,DC,20018,57156,5
-77.026234750571376,38.960652285100629,671,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T11:29:31.000Z,,2017-12-27T11:29:00.000Z,2017-11-15T11:29:31.000Z,N,,,OPEN,OPEN,17-00643454,STANDARD,901 MISSOURI AVENUE NW,397726.43,143637.69,38.96064482,-77.02623246,WASHINGTON,DC,20011,277532,4
-77.024555337943809,38.952118399532083,672,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:52:56.000Z,2017-11-07T11:18:02.000Z,2017-12-18T09:52:00.000Z,2017-11-06T09:52:56.000Z,N,,,CLOSED,CLOSED,17-00624776,STANDARD,5101 ILLINOIS AVENUE NW,397871.73,142690.31,38.95211094,-77.02455304,WASHINGTON,DC,20011,251754,4
-77.002420442075945,38.917100456323674,673,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T14:42:24.000Z,2017-11-17T11:33:46.000Z,2017-12-21T14:42:00.000Z,2017-11-06T14:42:24.000Z,N,,,CLOSED,CLOSED,17-00626208,STANDARD,1952 3RD STREET NE,399790.29,138802.73,38.917093,-77.00241816,WASHINGTON,DC,20002,53380,5
-76.958800537566688,38.887381043730066,674,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:01:54.000Z,,2017-12-28T12:01:00.000Z,2017-11-13T12:01:54.000Z,N,,,OPEN,OPEN,17-00638019,STANDARD,3301 B STREET SE,403574.63,135504.44,38.88737359,-76.95879827,WASHINGTON,DC,20019,37185,7
-76.993727824261327,38.957804757110388,675,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:03:46.000Z,,2017-12-28T12:03:00.000Z,2017-11-13T12:03:46.000Z,N,,,OPEN,OPEN,17-00638024,STANDARD,835 OGLETHORPE STREET NE,400543.83,143321.28,38.95779729,-76.99372554,WASHINGTON,DC,20011,81221,4
-76.977151170715032,38.903722479226587,676,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-17T17:02:03.000Z,,2018-01-04T17:00:00.000Z,2017-11-17T17:02:03.000Z,N,,,OPEN,OPEN,17-00649450,STANDARD,,401982.09,137317.910003319,38.9037146894616,-76.9771488940677,,,20002,,5
-76.982969749297467,38.863177534883967,677,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T11:48:28.000Z,,2018-01-02T11:48:00.000Z,2017-11-15T11:48:28.000Z,N,,,OPEN,OPEN,17-00643521,STANDARD,2209 16TH STREET SE,401478.23,132817,38.86317009,-76.98296747,WASHINGTON,DC,20020,50489,8
-77.029431013029608,38.931604765055283,678,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T13:57:09.000Z,2017-11-08T13:58:20.000Z,2017-12-19T13:57:00.000Z,2017-11-07T13:57:09.000Z,N,,,CLOSED,CLOSED,17-00628598,STANDARD,1225 PARK ROAD NW,397448.37,140413.24,38.93159731,-77.02942872,WASHINGTON,DC,20010,230936,1
-76.98505041047575,38.9084167472015,679,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T15:01:24.000Z,2017-11-11T07:58:05.000Z,2017-12-20T16:01:00.000Z,2017-11-03T15:01:24.000Z,N,,,CLOSED,CLOSED,17-00622494,STANDARD,1225 RAUM STREET NE,401296.83,137838.87,38.90840929,-76.98504813,WASHINGTON,DC,20002,70722,5
-77.029503996305735,38.934894760023603,680,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T06:37:46.000Z,2017-11-13T12:17:51.000Z,2017-12-19T17:00:00.000Z,2017-11-03T06:37:46.000Z,N,,,CLOSED,CLOSED,17-00620885,STANDARD,3609 13TH STREET NW,397442.16,140778.46,38.9348873,-77.0295017,WASHINGTON,DC,20010,230345,1
-77.032006795033737,38.968452263022918,681,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:16:49.000Z,,2017-12-28T12:16:00.000Z,2017-11-13T12:16:49.000Z,N,,,OPEN,OPEN,17-00638087,STANDARD,1361 TEWKESBURY PLACE NW,397226.47,144503.72,38.9684448,-77.0320045,WASHINGTON,DC,20012,257426,4
-76.967326240222462,38.927577819757438,682,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T12:35:23.000Z,,2017-12-22T12:35:00.000Z,2017-11-13T12:35:23.000Z,N,,,OPEN,OPEN,17-00638181,STANDARD,2905 SOUTH DAKOTA AVENUE NE,402833.35,139966.31,38.92757036,-76.96732397,WASHINGTON,DC,20018,43547,5
-76.982455767850368,38.886042490809281,683,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T17:40:34.000Z,,2017-12-15T18:00:00.000Z,2017-11-03T17:40:34.000Z,N,,,OPEN,OPEN,17-00622681,STANDARD,233 16TH STREET SE,401522.35,135355.19,38.88603504,-76.98245349,WASHINGTON,DC,20003,48419,6
-77.00096152890633,38.822024667957102,684,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T16:42:16.000Z,2017-11-14T08:47:58.000Z,2017-12-15T17:00:00.000Z,2017-11-03T16:42:16.000Z,N,,,CLOSED,CLOSED,17-00622685,STANDARD,306 SOUTHERN AVENUE SE,399916.7,128248.61,38.82201723,-77.00095925,WASHINGTON,DC,20032,277854,8
-77.001684292531351,38.843398228184846,685,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T16:44:23.000Z,2017-11-11T07:28:17.000Z,2017-12-20T17:00:00.000Z,2017-11-03T16:44:23.000Z,N,,,CLOSED,CLOSED,17-00622689,STANDARD,3222 BROTHERS PLACE SE,399853.98,130621.22,38.84339079,-77.00168201,WASHINGTON,DC,20032,38209,8
-76.934688590202441,38.874193744189824,686,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T12:08:44.000Z,,2017-12-26T12:08:00.000Z,2017-11-08T12:08:44.000Z,N,,,OPEN,OPEN,17-00631095,STANDARD,1316 45TH PLACE SE,405667.61,134041.77,38.87418629,-76.93468633,WASHINGTON,DC,20019,68147,7
-77.030601143978402,38.934202820369862,687,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:43:45.000Z,2017-11-17T16:38:12.000Z,2017-12-21T09:43:00.000Z,2017-11-06T09:43:45.000Z,N,,,CLOSED,CLOSED,17-00624731,STANDARD,3485 HOLMEAD PLACE NW,397347.01,140701.68,38.93419536,-77.03059885,WASHINGTON,DC,20010,230655,1
-76.972000230715608,38.895763101882864,688,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:44:52.000Z,,2017-12-21T09:44:00.000Z,2017-11-06T09:44:52.000Z,N,,,OPEN,OPEN,17-00624737,STANDARD,420 OKLAHOMA AVENUE NE,402429.15,136434.48,38.89575565,-76.97199796,WASHINGTON,DC,20002,25711,7
-76.940643836070592,38.878520774418483,689,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T11:41:03.000Z,2017-11-08T14:03:35.000Z,2017-12-22T11:41:00.000Z,2017-11-07T11:41:03.000Z,N,,,CLOSED,CLOSED,17-00627864,STANDARD,800 BURNS STREET SE,405150.53,134521.75,38.87851332,-76.94064157,WASHINGTON,DC,20019,79550,7
-76.929068578673039,38.903731378099565,690,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T11:37:43.000Z,,2017-12-27T11:37:00.000Z,2017-11-15T11:37:43.000Z,N,,,OPEN,OPEN,17-00643477,STANDARD,5012 SHERIFF ROAD NE,406152.74,137321.04,38.90372392,-76.92906632,WASHINGTON,DC,20019,15131,7
-77.018375774704467,38.939704137782499,691,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T11:39:45.000Z,,2018-01-02T11:39:00.000Z,2017-11-15T11:39:45.000Z,N,,,OPEN,OPEN,17-00643484,STANDARD,428 SHEPHERD STREET NW,398407.1,141312.09,38.93969668,-77.01837348,WASHINGTON,DC,20011,247902,4
-77.042797284313593,38.926762990451813,692,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-30T14:51:02.000Z,2017-11-14T16:58:00.000Z,2017-12-11T15:51:00.000Z,2017-10-30T14:51:02.000Z,N,,,CLOSED,CLOSED,17-00611830,STANDARD,1845 SUMMIT PLACE NW,396289.19,139876.22,38.92675553,-77.04279499,WASHINGTON,DC,20009,236108,1
-76.986586633456866,38.908283880354475,693,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T15:32:06.000Z,2017-11-17T12:57:59.000Z,2017-12-27T15:32:00.000Z,2017-11-09T15:32:06.000Z,N,,,CLOSED,CLOSED,17-00634359,STANDARD,1644 MONTELLO AVENUE NE,401163.59,137824.1,38.90827642,-76.98658435,WASHINGTON,DC,20002,58726,5
-77.079214719900335,38.949108887222032,694,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T14:31:49.000Z,,2017-12-22T14:31:00.000Z,2017-11-13T14:31:49.000Z,N,,,OPEN,OPEN,17-00638772,STANDARD,4530 40TH STREET NW,393133.54,142358.92,38.94910143,-77.07921241,WASHINGTON,DC,20016,265175,3
-77.078090488504003,38.957501841449044,695,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-13T14:34:41.000Z,,2017-12-28T14:34:00.000Z,2017-11-13T14:34:41.000Z,N,,,OPEN,OPEN,17-00638788,STANDARD,3906 HUNTINGTON STREET NW,393231.79,143290.53,38.95749438,-77.07808818,WASHINGTON,DC,20015,265007,3
-77.033409956797115,38.937904372783684,696,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T16:27:22.000Z,,2017-12-22T16:27:00.000Z,2017-11-07T16:27:22.000Z,N,,,OPEN,OPEN,17-00629136,STANDARD,1400 - 1499 BLOCK OF QUINCY STREET NW,397103.63,141112.67,38.9378965782562,-77.0334076605385,WASHINGTON,DC,20011,807817,4
-77.036985003989287,38.935870933702368,697,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T09:06:05.000Z,2017-11-13T12:02:54.000Z,2017-12-26T09:06:00.000Z,2017-11-08T09:06:05.000Z,N,,,CLOSED,CLOSED,17-00630361,STANDARD,3620 16TH STREET NW,396793.59,140887.06,38.93586347,-77.03698271,WASHINGTON,DC,20010,234118,1
-77.006305522076573,38.826618553235271,698,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T12:09:54.000Z,,2017-12-28T12:09:00.000Z,2017-11-16T12:09:54.000Z,N,,,OPEN,OPEN,17-00646007,STANDARD,4332 HALLEY TERRACE SE,399452.67,128758.58,38.82661111,-77.00630324,WASHINGTON,DC,20032,23225,8
-77.023426878052149,38.925953856860275,699,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T16:51:14.000Z,2017-11-17T13:52:55.000Z,2017-12-18T16:51:00.000Z,2017-11-06T16:51:14.000Z,N,,,CLOSED,CLOSED,17-00626688,STANDARD,714 GIRARD STREET NW,397968.8,139785.79,38.9259464,-77.02342459,WASHINGTON,DC,20001,295096,1
-77.023426878052149,38.925953856860275,700,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T16:54:42.000Z,2017-11-17T13:57:57.000Z,2017-12-18T16:54:00.000Z,2017-11-06T16:54:42.000Z,N,,,CLOSED,CLOSED,17-00626701,STANDARD,714 GIRARD STREET NW,397968.8,139785.79,38.9259464,-77.02342459,WASHINGTON,DC,20001,295096,1
-76.981959574400904,38.85550418797564,701,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-10T10:22:14.000Z,2017-11-20T10:28:08.000Z,2017-12-21T17:00:00.000Z,2017-11-10T10:22:14.000Z,N,,,CLOSED,CLOSED,17-00635159,STANDARD,2556 16TH STREET SE,401566.07,131965.22,38.85549674,-76.9819573,WASHINGTON,DC,20020,311555,8
-77.023192250300212,38.910527047306445,702,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T14:13:35.000Z,2017-11-13T14:08:08.000Z,2017-12-27T14:13:00.000Z,2017-11-09T14:13:35.000Z,N,,,CLOSED,CLOSED,17-00633980,STANDARD,1536 8TH STREET NW,397988.71,138073.28,38.91051959,-77.02318996,WASHINGTON,DC,20001,225769,6
-77.031811644985211,38.924978886612848,703,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T10:25:29.000Z,2017-11-17T13:57:52.000Z,2017-12-18T10:25:00.000Z,2017-11-06T10:25:29.000Z,N,,,CLOSED,CLOSED,17-00624929,STANDARD,1375 FAIRMONT STREET NW,397241.7,139677.78,38.92497143,-77.03180935,WASHINGTON,DC,20009,298447,1
-77.028345443859962,38.980203997710404,704,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T14:16:19.000Z,2017-11-11T07:18:29.000Z,2017-12-20T15:16:00.000Z,2017-11-03T14:16:19.000Z,N,,,CLOSED,CLOSED,17-00622355,STANDARD,1204 HOLLY STREET NW,397544.17,145808.17,38.98019653,-77.02834315,WASHINGTON,DC,20012,253461,4
-76.981963418781802,38.855336181356243,705,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T14:28:51.000Z,,2017-12-18T14:28:00.000Z,2017-11-06T14:28:51.000Z,N,,,OPEN,OPEN,17-00626146,STANDARD,2562 16TH STREET SE,401565.74,131946.57,38.85532873,-76.98196114,WASHINGTON,DC,20020,311565,8
-76.948280049675688,38.894996143563198,706,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T10:29:27.000Z,2017-11-07T10:48:00.000Z,2017-12-21T10:29:00.000Z,2017-11-06T10:29:27.000Z,N,,,CLOSED,CLOSED,17-00624938,STANDARD,3908 BENNING ROAD NE,404486.9,136350.24,38.89498869,-76.94827778,WASHINGTON,DC,20019,29578,7
-77.028801290595638,38.91018195073017,707,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-10-29T18:29:36.000Z,2017-11-14T16:53:09.000Z,2017-12-08T17:00:00.000Z,2017-10-29T18:29:36.000Z,N,,,CLOSED,CLOSED,17-00609878,STANDARD,1213 RHODE ISLAND AVENUE NW,397502.22,138035.11,38.9101745,-77.028799,WASHINGTON,DC,20005,225346,2
-77.026856293683124,38.980835555269437,708,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T09:25:49.000Z,,2017-12-28T09:25:00.000Z,2017-11-16T09:25:49.000Z,N,,,OPEN,OPEN,17-00645341,STANDARD,7436 GEORGIA AVENUE NW,397673.22,145878.24,38.98082809,-77.026854,WASHINGTON,DC,20012,253519,4
-76.969830517361316,38.925761245270131,709,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:43:50.000Z,2017-11-20T08:37:59.000Z,2017-12-20T17:00:00.000Z,2017-11-09T08:43:50.000Z,N,,,CLOSED,CLOSED,17-00632607,STANDARD,2801 26TH STREET NE,402616.27,139764.58,38.92575379,-76.96982824,WASHINGTON,DC,20018,44712,5
-77.004236971133437,38.916119847484389,710,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:40:34.000Z,2017-11-17T13:38:02.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:40:34.000Z,N,,,CLOSED,CLOSED,17-00632593,STANDARD,169 TODD PLACE NE,399632.75,138693.88,38.91611239,-77.00423469,WASHINGTON,DC,20002,58105,5
-77.00013143290748,38.917945012445941,711,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:41:29.000Z,2017-11-17T13:38:04.000Z,2017-12-26T17:00:00.000Z,2017-11-09T08:41:29.000Z,N,,,CLOSED,CLOSED,17-00632596,STANDARD,409 V STREET NE,399988.8,138896.48,38.91793755,-77.00012915,WASHINGTON,DC,20002,26946,5
-76.960085576536017,38.93108376856312,712,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T08:42:41.000Z,2017-11-20T08:37:57.000Z,2017-12-20T17:00:00.000Z,2017-11-09T08:42:41.000Z,N,,,CLOSED,CLOSED,17-00632602,STANDARD,3101 CHESTNUT STREET NE,403461.02,140355.75,38.93107631,-76.9600833,WASHINGTON,DC,20018,40736,5
-77.025706646307327,38.945271409707324,713,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T12:32:50.000Z,2017-11-16T09:37:54.000Z,2017-12-27T12:32:00.000Z,2017-11-09T12:32:50.000Z,N,,,CLOSED,CLOSED,17-00633559,STANDARD,909 ALLISON STREET NW,397771.72,141930.26,38.94526395,-77.02570435,WASHINGTON,DC,20011,252297,4
-77.002029517292129,38.964787657403676,714,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T12:31:09.000Z,2017-11-17T14:38:09.000Z,2017-12-21T12:31:00.000Z,2017-11-09T12:31:09.000Z,N,,,CLOSED,CLOSED,17-00633552,STANDARD,303 RITTENHOUSE STREET NE,399824.31,144096.43,38.96478019,-77.00202723,WASHINGTON,DC,20011,41448,4
-76.993284134755228,38.844643825335297,715,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-17T14:17:24.000Z,,2018-01-04T14:17:00.000Z,2017-11-17T14:17:24.000Z,N,,,OPEN,OPEN,17-00648760,STANDARD,3004 9TH STREET SE,400583.21,130759.51,38.84463638,-76.99328186,WASHINGTON,DC,20032,42423,8
-76.995148628031401,38.899109900900378,716,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-06T09:29:36.000Z,2017-11-20T08:57:58.000Z,2017-12-18T09:29:00.000Z,2017-11-06T09:29:36.000Z,N,,,CLOSED,CLOSED,17-00624627,STANDARD,700 8TH STREET NE,400421.03,136805.64,38.89910245,-76.99514635,WASHINGTON,DC,20002,288861,6
-77.019547526443944,38.914283291037627,717,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T07:22:07.000Z,,2017-12-22T17:00:00.000Z,2017-11-14T07:22:07.000Z,N,,,OPEN,OPEN,17-00639783,STANDARD,515 S STREET NW,398304.91,138490.18,38.91427583,-77.01954524,WASHINGTON,DC,20001,238745,6
-76.955933468871777,38.893997640573794,718,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-02T09:09:46.000Z,2017-11-14T09:08:04.000Z,2017-12-19T10:09:00.000Z,2017-11-02T09:09:46.000Z,N,,,CLOSED,CLOSED,17-00618847,STANDARD,312 35TH STREET NE,403823.02,136239.05,38.89399019,-76.9559312,WASHINGTON,DC,20019,40164,7
-76.951002524913136,38.892067164012637,719,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-02T11:05:09.000Z,2017-11-14T09:08:06.000Z,2017-12-19T12:05:00.000Z,2017-11-02T11:05:09.000Z,N,,,CLOSED,CLOSED,17-00619458,STANDARD,3801 MINNESOTA AVENUE NE,404250.9,136024.97,38.89205971,-76.95100026,WASHINGTON,DC,20019,30685,7
-76.942049579807374,38.895035017824469,720,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T10:32:09.000Z,2017-11-14T09:08:12.000Z,2017-12-20T11:32:00.000Z,2017-11-03T10:32:09.000Z,N,,,CLOSED,CLOSED,17-00621591,STANDARD,4203 DIX STREET NE,405027.39,136354.88,38.89502756,-76.94204731,WASHINGTON,DC,20019,25582,7
-77.025927811770998,38.92854412031221,721,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T08:30:18.000Z,2017-11-17T13:52:59.000Z,2017-12-19T17:00:00.000Z,2017-11-08T08:30:18.000Z,N,,,CLOSED,CLOSED,17-00630247,STANDARD,3029 SHERMAN AVENUE NW,397752.02,140073.39,38.92853666,-77.02592552,WASHINGTON,DC,20001,232799,1
-76.923659679747956,38.899584739108214,722,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T08:32:33.000Z,,2017-12-19T17:00:00.000Z,2017-11-08T08:32:33.000Z,N,,,OPEN,OPEN,17-00630250,STANDARD,5300 - 5399 BLOCK OF HAYES STREET NE,406622.288932098,136861.108380438,38.899576948218,-76.9236574200161,WASHINGTON,DC,20019,813598,7
-77.034765179307826,38.915782524734446,723,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-04T15:28:59.000Z,2017-11-14T07:17:44.000Z,2017-12-15T17:00:00.000Z,2017-11-04T15:28:59.000Z,N,,,CLOSED,CLOSED,17-00623474,STANDARD,1900 15TH STREET NW,396985.2,138657,38.91577507,-77.03476288,WASHINGTON,DC,20009,226362,2
-77.021610358524043,38.956600955091041,724,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T13:11:31.000Z,,2018-01-02T13:11:00.000Z,2017-11-15T13:11:31.000Z,N,,,OPEN,OPEN,17-00643875,STANDARD,617 KENNEDY STREET NW,398127.12,143187.85,38.95659349,-77.02160806,WASHINGTON,DC,20011,246721,4
-77.023413386858138,38.9343878904128,725,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-16T07:24:22.000Z,,2018-01-02T17:00:00.000Z,2017-11-16T07:24:22.000Z,N,,,OPEN,OPEN,17-00645021,STANDARD,734 OTIS PLACE NW,397970.21,140722.04,38.93438043,-77.02341109,WASHINGTON,DC,20010,243342,1
-76.995908148205615,38.946458484147406,726,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-07T14:55:28.000Z,2017-11-17T11:23:05.000Z,2017-12-22T14:55:00.000Z,2017-11-07T14:55:28.000Z,N,,,CLOSED,CLOSED,17-00628832,STANDARD,722 BUCHANAN STREET NE,400354.91,142061.73,38.94645102,-76.99590586,WASHINGTON,DC,20017,77802,5
-76.957008088222352,38.887408593998465,727,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T14:42:49.000Z,2017-11-20T08:58:04.000Z,2017-12-21T14:42:00.000Z,2017-11-09T14:42:49.000Z,N,,,CLOSED,CLOSED,17-00634144,STANDARD,3413 B STREET SE,403730.14,135507.57,38.88740114,-76.95700582,WASHINGTON,DC,20019,34909,7
-76.995939183107694,38.901815952167823,728,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-09T14:40:10.000Z,,2017-12-27T14:40:00.000Z,2017-11-09T14:40:10.000Z,N,,,OPEN,OPEN,17-00634127,STANDARD,915 7TH STREET NE,400352.44,137106.03,38.9018085,-76.9959369,WASHINGTON,DC,20002,82283,6
-76.980556832581271,38.869679790983021,729,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-03T12:41:50.000Z,2017-11-11T07:43:13.000Z,2017-12-20T13:41:00.000Z,2017-11-03T12:41:50.000Z,N,,,CLOSED,CLOSED,17-00622025,STANDARD,1700 R STREET SE,401687.49,133538.84,38.86967234,-76.98055456,WASHINGTON,DC,20020,58013,8
-77.023498550476489,38.971965154095201,730,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-08T12:56:49.000Z,2017-11-17T16:57:59.000Z,2017-12-26T12:56:00.000Z,2017-11-08T12:56:49.000Z,N,,,CLOSED,CLOSED,17-00631294,STANDARD,6725 PINEY BRANCH ROAD NW,397963.9,144893.46,38.97195769,-77.02349626,WASHINGTON,DC,20012,250864,4
-76.941154622507568,38.88633427986629,731,S0011,Alley Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-14T13:24:44.000Z,,2017-12-29T13:24:00.000Z,2017-11-14T13:24:44.000Z,N,,,OPEN,OPEN,17-00641259,STANDARD,4469 C STREET SE,405105.65,135389.08,38.88632683,-76.94115236,WASHINGTON,DC,20019,20928,7
-77.042257311471687,38.917582983316812,732,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-15T17:37:45.000Z,,2017-12-27T17:00:00.000Z,2017-11-15T17:37:45.000Z,N,,,OPEN,OPEN,17-00644779,STANDARD,1810 CALIFORNIA STREET NW,396335.54,138857.14,38.91757553,-77.04225501,WASHINGTON,DC,20009,226639,1
-77.092613768849446,38.939380625699485,733,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2017-11-10T14:59:53.000Z,,2017-12-21T17:00:00.000Z,2017-11-10T14:59:53.000Z,N,,,OPEN,OPEN,17-00635815,STANDARD,,391970.9599905,141280.09001654,38.9393731663882,-77.0926114544971,,,20016,902379,3
